,Kingdom,Phylum,Class,Order,Family,Genus
6a9080270be2766997428a981c26f1ad,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
6a92552e3d5e3bfdec9708383d160ee7,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
6a94aa8b591c73eb6dc2a5af7b5841e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
6a9b5d479114a1b1eb1e639cc17ee164,Bacteria,Campilobacterota,Campylobacteria,unc_Campylobacteria,unc_Campylobacteria,unc_Campylobacteria
6aa14bb3805ced4863ed88c81927ccc8,Bacteria,Firmicutes,Erysipelotrichia,unc_Erysipelotrichia,unc_Erysipelotrichia,unc_Erysipelotrichia
6aa69c4a706046336f1522a938da1965,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
6aa6b9132df76dd1f76ad3343bc13e6f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6aa9260ab24ed0cebb7f5a56c435296a,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Streptococcaceae,Lactococcus
6aaaa959f535773732a7afbbba6376f2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6aaea4de0f7e05f1d88f54139748efc1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6ab564a95618d8b50bf9e5070d61567b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
6ab5b36b550de9fc638c671522e6f12e,Bacteria,Proteobacteria,Betaproteobacteria,unc_Betaproteobacteria,unc_Betaproteobacteria,unc_Betaproteobacteria
6abb43807948001bdb023e862e1b4f15,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
6ac274f95e1b73c4f06e9071d127f2e6,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,und_Pirellulales,und_Pirellulales
6ac9f34fc3dd689d84ba0dc2729c75df,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
6add63d8c40aee1684129612e3780094,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6af5090a2a5ce3093368a03c6456ad08,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
6b18262320138031199f7220e66369fa,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter
6b1d4daf33d71180f3b5481fdf76a3e9,Bacteria,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
6b226631eeb08b9c09170131dbcbdb96,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus
6b2b2a57a53f34a02ec8cbc5af2f195a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
6b2f4db7e197acd4f7537f5e38b0744b,Bacteria,Crenarchaeota,Thermoprotei,unc_Thermoprotei,unc_Thermoprotei,unc_Thermoprotei
6b30e3406d8e30d83824ee37d4ac9797,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
6b5d439ad35958985112c890100e75e7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
6b7b6acc20d6c56825793c0451bbba60,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila
6b901610da244ffdd0a8f56cbd298ddf,Bacteria,und_Bacteria,und_Bacteria,unc_und_Bacteria,unc_und_Bacteria,unc_und_Bacteria
6b956ca1eb7489e58c3249fae097b4b3,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
6b96542cc2055f79bff4e3b52e92b880,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6baa80970e54ec63e3cc9ee905660fff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
6bd45d03a96c6bab9045cebd5f9ae97a,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
6bd6dd84efe8674e138c32876536d2a4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum
6bddb41a307ad8da2de3f97bd5a9f861,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6be1abe19d1a9af2414bf36302b8d63a,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
6be542a3fd2555038faabe85154346a4,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Xanthomonadaceae,unc_Xanthomonadaceae
6be6c49ebdfad2bffe9949910fbd526d,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
6be76d52df4227c4cb56f46ae56a3826,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
6bedf680beba11500d6dccd7674c88bc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6c083dd13847fe40b1bcc9b4e0d75c9a,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium
6c11e35375e7a5d46e046106d36e6543,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
6c18bca31730b7d17e19aacc361bec6a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6c1cc839d50c45e051eac5f14c261769,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6c1f4a45d955ff0455234cb9147389de,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6c24c96a996b5e5c2a7fce32626b95f4,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,unc_Erysipelotrichaceae
6c2cce93703fd2b0ceaad8f6c3d7d569,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,unc_Clostridiaceae_1
6c38e1770fafd97bd86b9b387b6f60f1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6c4367c285d9cd5074c0423ceda06b86,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
6c60318f3f4d45a47acdc9d05740b344,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,und_Erysipelotrichaceae
6c6080ba513bf0aa8f93d211aa556036,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6c646d5025f7d2af92843679acfe4750,Bacteria,Actinobacteria,Coriobacteriia,unc_Coriobacteriia,unc_Coriobacteriia,unc_Coriobacteriia
6c65de40ecd03772c30f01f982323e6c,Bacteria,Bacteroidetes,Bacteroidetes,unc_Bacteroidetes,unc_Bacteroidetes,unc_Bacteroidetes
6c6a3173c518a70e36525d0cc3e46351,Bacteria,Proteobacteria,Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria
6c80056f22b8133181e918b35dcd657e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
6c8f2c8ed73d8fbf9a846f205f856261,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
6c8f43ee6a5afe65924a9376fb04ee7e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
6c96fba78901fe0f7059b2e235aa02c2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
6ca6d8b44068b65c24a0f9f5d965bcab,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6ca8c6093076ed291958e9c9d8057a9f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus
6cb226410b97d1b77e63166f76742803,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
6cc3148f5fcd11e8a499bd518510e2ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
6ccd54725a38831c212478bced66a59d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6cdf914aed958c6c2760b457b86ad9f5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
6ce84269aa6172cbfa3398a091e8abf8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
6cee710745d9b74243104a0ab12ae3aa,Bacteria,Cyanobacteria/Chloroplast,Cyanobacteria,und_Cyanobacteria,und_Cyanobacteria,und_Cyanobacteria
6cf77c738a9957862b8cdf8e334a8c08,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
6d0bd8d0325aa979db932c1b1d681f35,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
6d0ddcfe4577f88baab1536f7bbc3f86,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter
6d1508389a1c734122a0087edee87189,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
6d24a884202495195d2cd0454c2c9e61,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6d4c3829d9fe9fe2170b7af2a924ec6f,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
6d5db7a7e2ebc9dcb50130cde04a0873,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
6d61da175d694e34d438af3d4e519b4e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
6d6eb15292bc7a6b83bcd8756a2caffb,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
6d703efb407a114c3b099377ead130db,Bacteria,Euryarchaeota,Methanomicrobia,unc_Methanomicrobia,unc_Methanomicrobia,unc_Methanomicrobia
6d963eff75e8230cb95038e7f32a2fe8,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
6da032fb6f2774d5415a743ee52274b8,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
6dab8a4a5ad733c70397f770f3e4db2a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella
6db7f630e71809b713424b4b04ed1b00,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6dbd38a2f361cc7160c9adc358bbdb19,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
6dc464470cd2a928227d8391077af6a8,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,unc_Erysipelotrichales,unc_Erysipelotrichales
6dce108c859ba01fc7fe88a431d53782,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
6dded8e0b0d307e5a221b614a7641680,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
6de15473eda6f57f287be219e5fa5d88,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
6df5778f46a53c7d991bce68fe1b471a,Bacteria,und_Bacteria,und_Bacteria,und_Bacteria,und_Bacteria,und_Bacteria
6e08c2e626ad9140b8776cb818e494f2,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,unc_Erysipelotrichaceae
6e0f477618487f8659574b30d1f736cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,unc_Peptostreptococcaceae
6e1b8a62ce54e7dd170676ea9ac7299a,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma
6e2a0b2c9f7045f2ff6bbafc0a6cd08a,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Mailhella
6e2ed196b3cfead17b10f312c80167aa,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
6e311195deef79199a3e11fe4c06be87,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6e33585df5f7e7c7157ca1af5721a521,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6e4e3a26b4d91f62c4d2768ad841bf77,Bacteria,Firmicutes,Bacilli,unc_Bacilli,unc_Bacilli,unc_Bacilli
6e4e82d71d8fb45dcc3137c0b32a0f8c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
6e772368fb38c0c32f275bd587898e53,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV
6e89dbff33acd204c455b523975dd60b,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
6ea0ebfccf4ad472eb3fda4027014398,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6eb795a05065d3d3471c69190290bf3c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
6eb82deeb3fc7af7dace43321836852c,Bacteria,Firmicutes,Clostridia,Clostridiales,Methylobacteriaceae,unc_Methylobacteriaceae
6ebc7590023bc1a165d303df8ac79480,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus
6ebde869a6abcfa4d95201d913949de4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6ebe515863ca5b78053c63a4a21ef456,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,unc_Chromatiales,unc_Chromatiales
6ec8e3c36fa2f5c7642250e2ba2a908e,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
6eccce428e059022c3813e23b4425f5b,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
6ed8e6499864e2154bbb68931b295ede,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6ed90cf6f6da946bfe69b1685655043f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
6ee84fc5e60916f1bf1715134747b79c,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
6ef9b683d2a308d8719af66ceeb0f023,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,und_Bacteroidaceae
6f09d44f41f1cd14a7a1efa6fdc5d28d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,unc_Clostridiaceae_1
6f0e95e5bd27313dc62c748bfbc385b3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
6f2e260a5de8dd1bc20097702f3c1b69,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6f2e63b04ea38054c1c374b57ca51c33,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
6f6fd627741dd49cafc5d3aca3410179,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
6f742b623595188d32a4806c75aaf4cf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6f8e8eb7974df6d5d8549fca9fcdf5fe,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
6f905a0b66365683d7b2f57522a932af,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6f91e29bc12280e39bc0c8597b66f73e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
6f91f96950185ed7dab60af4a19d2c13,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
6f92cab3ef8c081dda10e6c68ed97f24,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
6f97229d82cf2c094d266ec44a2d05b9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,unc_Lactobacillaceae
6f9789406ee3ba35c124adfe13deb873,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
6fb134f39c65b2c8735cfe39564b7dba,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
6fb2f3e23a532ef2eed2446f1cc6c9bd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides
6fd49da01e89887149117eb3e17de959,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
6fd4d6bdfc9a182b10dc42b2fe9851aa,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
6fec2da484b07fcbbde4acb0bf4efd81,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,unc_Desulfovibrionaceae
6ff42bfe06c2b23c9e432aa044a45e63,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
700072b9deb75fea51db7a40f5fff346,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,und_Clostridiales_Incertae_Sedis_XIII
70234ab54d6de74944fd2df5c6064128,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
70373da3b26865c247286a119c20dc63,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
70539d6205687a1e339dc189ab8405be,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
70585328a1ca86b27d447b1b94b1588a,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,und_Eggerthellaceae
70977d899d0ebeb54183d352f76f47e1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
709aa6705f1ca1cc63e5b0d8b89feb7d,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
70a78be346c1edd0bef48e57d2116ef0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
70ae5c685186b3d508762be77997b943,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
70b92f313d3ecc580b68d266fdd64da5,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella
70c67898eb8e285c29bf7a038a88c31c,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
70cb87d80ad2d822fa60d2914d8fd865,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
70cbe48a3a29ca72304cf8eb6c445a1d,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
70d0ee4797a044950a4157ce932cc8d6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
70d7527e01f8c577dabd78b0ab6a6692,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
70dc28c1a7286973f9ffbdccf5b5762d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
70de82cc4b84a61bf4c8ab4d6a6d8a88,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
70dfa3ca937811ed3092f745983c53e7,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
70e324654cbd0cca2ffdde2fe39251c5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
70e49bd71156e6f65fb7587873b1fcfa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
70ecdab92bc5411cfe02ae6694b5adaf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa
70f8efa1146eacc8aaebe947a5d639b0,Bacteria,Acidobacteria,Acidobacteria_Gp6,und,und,Gp6
70f95f429fbe5c5f953258e6b2aece47,Bacteria,Bacteroidetes,Chitinophagia,unc_Chitinophagia,unc_Chitinophagia,unc_Chitinophagia
70faa7b34da3c8dee51f5fc7ac674ca7,Bacteria,Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes
70fc6ed5ea3941c15a3691977c4c60f8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus
71189ecbbf69969f95b90e72e7e77207,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
712308cd68182646397eb63d12d4cbdd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
712f24d0419a06905a8d686c3d1e5312,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
713a55768e4fb67ef74c4402bca173fa,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta
713b1cf477bccc49b47012b43c7aceea,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
71501fd8322de9a2794ce3bf64a5c418,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
71533026864f2ba06a8f910427f94e39,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
7155578fb947e89dbc69ddfd41cfb794,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
715f07e65e735348c49915a9c7e9e2be,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
716cd43e9927506efbad46f81d95d898,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
717fcfda1e79d354a86bfe039367faf6,Bacteria,Actinobacteria,Actinobacteria,unc_Actinobacteria,unc_Actinobacteria,unc_Actinobacteria
718e58e8c6076e392a506b1aedcf2a75,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus
719aeb9a7b2e27aa6ed1dd18db3738c1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc
71a0563d3e0f18ada1e5a508cfe82348,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
71b26ad30de161a73ba4b37cae442103,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
71c9f452d17585bff2bc27b625def50e,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
720028c00236ea7a4841989d3102e062,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa
7203818c96cf98c047fe87f94d3bde8e,Bacteria,Campilobacterota,Campylobacteria,unc_Campylobacteria,unc_Campylobacteria,unc_Campylobacteria
720c445add161a93d43b611ec7f5993f,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
720d80b12b72c702c6e42755c4f44e95,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus
721d036ee933136628773a6cc18b431c,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
7225508f073341f3ad07b2b8a480c605,Bacteria,Firmicutes,Bacilli,Lactobacillales,unc_Lactobacillales,unc_Lactobacillales
722ed02b996c6e7dcce75b407dfaf0ba,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Enteroscipio
7251b34431a56281eb483dbd1ea31a0b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
725b40aa8518cf80b7d3f70a100a5437,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
725b61a899cff4cfbfd8be97fb6ac4ca,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,unc_Bdellovibrionaceae
72622b283b76ffa06e191cf9762b57f9,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
72a37cfcec84a7921c0d197502433459,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia
72afa691bb023d2f90388960c1bb3334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
72d149f7be00f02f4569883b8fe1d769,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
72d84738fd2c39d1492427d1902967fd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
72db2238a9938ae830a4cf424cb5f0c7,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter
72f6ff955ef1a6e26b26a6ab7b526c18,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
72f7e8578a2d24b91bb0c98930e0dc28,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
730330ac47589cb55c35629318ea7d08,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
730e816b78096c4794877dfb71559948,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
73251e8ce1db71c0176efbd82e7ed3fa,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
7336b27351975d2962439466d5c9225d,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,unc_Desulfovibrionaceae
